chrom_start_end	Annotation
chr2_54479400_54479600	5_TxWk
chr4_2262400_2262800	2_TssAFlnk
chr6_127658400_127659400	7_Enh
chr16_20365800_20411600	15_Quies
chr20_42721800_42726000	5_TxWk
chr6_39907200_39909200	14_ReprPCWk
chr9_111885200_111886200	2_TssAFlnk
chr1_151300800_151301600	2_TssAFlnk
chr13_111856800_111857200	7_Enh
chr11_67430800_67440800	14_ReprPCWk
chr12_1099200_1101000	1_TssA
chr17_43006200_43007200	4_Tx
chr3_112360600_112362000	5_TxWk
chr3_141224200_141226200	7_Enh
chr1_2488400_2488800	7_Enh
chr15_37396200_37397200	7_Enh
chr20_39765200_39765400	2_TssAFlnk
chr2_44341000_44357200	15_Quies
chr18_10608800_10619000	15_Quies
chr6_44772800_44822800	15_Quies
chr1_892800_893400	3_TxFlnk
chr5_2103400_2170400	14_ReprPCWk
chr16_1401400_1402400	1_TssA
chr2_88534800_88539000	5_TxWk
chr8_10755800_10756200	13_ReprPC
chr7_153898800_153903400	14_ReprPCWk
chr16_11708400_11709000	5_TxWk
chr19_19555400_19555800	7_Enh
chr17_73445600_73448600	5_TxWk
chr4_175512800_175513000	7_Enh
chr22_41863200_41863400	6_EnhG
chr5_139867000_139871800	5_TxWk
chr4_38939400_38944000	5_TxWk
chr21_17183600_17186000	5_TxWk
chr13_111337000_111337600	5_TxWk
chr5_4599200_4665200	15_Quies
chr10_13456800_13457000	7_Enh
chr1_46653600_46659800	4_Tx
chr3_183161200_183162000	8_ZNF/Rpts
chr3_150166600_150166800	7_Enh
chrX_135299800_135307800	5_TxWk
chr15_42792200_42792400	1_TssA
chr9_35923200_35924000	2_TssAFlnk
chr4_153584600_153585200	2_TssAFlnk
chr19_30435200_30435400	2_TssAFlnk
chr10_15844400_15845200	2_TssAFlnk
chr2_39663400_39665000	1_TssA
chr6_91004800_91005000	12_EnhBiv
chr7_93632400_93634200	1_TssA
chr2_234474200_234474400	2_TssAFlnk
chr4_5027600_5028000	7_Enh
chr19_32909400_32910400	5_TxWk
chr1_40652400_40659400	4_Tx
chr19_5504000_5515600	14_ReprPCWk
chr7_105261400_105261800	7_Enh
chr2_54189600_54190800	7_Enh
chr1_11438400_11444000	14_ReprPCWk
chr20_26318200_26319600	8_ZNF/Rpts
chr4_54112800_54114400	9_Het
chr7_135193200_135195400	1_TssA
chr10_55069800_55196000	15_Quies
chr5_67715400_67717000	2_TssAFlnk
chr6_44412800_44416400	4_Tx
chr17_27475400_27475800	2_TssAFlnk
chr1_25225400_25230600	13_ReprPC
chr1_65689200_65689400	7_Enh
chr10_99227400_99228800	5_TxWk
chr19_49639800_49645400	5_TxWk
chr3_48307400_48311800	4_Tx
chr7_129997200_129998200	15_Quies
chr13_31205600_31207000	5_TxWk
chr3_4855600_4857200	2_TssAFlnk
chr11_320400_321200	2_TssAFlnk
chr6_87818400_87828000	15_Quies
chr3_38389200_38389600	2_TssAFlnk
chr6_3788200_3788800	14_ReprPCWk
chr2_219180400_219181400	7_Enh
chr19_18681600_18682200	7_Enh
chr7_5499000_5500000	5_TxWk
chr19_21803200_21805600	5_TxWk
chr3_184632800_184663400	5_TxWk
chr10_6242400_6243200	7_Enh
chr14_35839800_35843400	5_TxWk
chr7_92062000_92071200	15_Quies
chr15_83426800_83428000	4_Tx
chr5_30089000_30089200	9_Het
chr4_170536000_170536400	5_TxWk
chr12_12596200_12617800	15_Quies
chr6_28674600_28676600	8_ZNF/Rpts
chr22_40248000_40249000	5_TxWk
chr2_44552400_44552600	6_EnhG
chr1_215821000_215821400	1_TssA
chr9_19088000_19092200	5_TxWk
chr11_63639800_63640200	2_TssAFlnk
chr7_77257000_77261200	5_TxWk
chr8_23025600_23025800	15_Quies
chr12_51757800_51762400	5_TxWk
chr12_21674400_21785600	15_Quies
chr17_64371600_64382400	5_TxWk
chr10_11435000_11435800	13_ReprPC
chrX_65372000_65376400	5_TxWk
chr2_113372000_113372600	7_Enh
chr3_29860600_29861400	9_Het
chr16_4302800_4303000	5_TxWk
chr12_104971200_104971800	3_TxFlnk
chr1_109316000_109316800	4_Tx
chr10_134300000_134301600	13_ReprPC
chr19_8276200_8276600	7_Enh
chr12_76044800_76045600	7_Enh
chr15_85148200_85148800	7_Enh
chr7_137694200_137699200	14_ReprPCWk
chr8_86127600_86128800	4_Tx
chr1_212783600_212785000	7_Enh
chr12_93711400_93714000	7_Enh
chr4_27050400_27052600	14_ReprPCWk
chr4_86877400_86880000	5_TxWk
chr2_105671000_105677600	5_TxWk
chr10_62054800_62055000	2_TssAFlnk
chr17_54989400_54990200	3_TxFlnk
chr17_72329400_72330000	7_Enh
chr15_77964800_77965400	13_ReprPC
chr1_26496200_26496800	1_TssA
chr11_9660800_9661200	7_Enh
chr12_127513400_127542800	5_TxWk
chr1_155996200_156005800	5_TxWk
chr11_110196800_110197000	7_Enh
chr9_4613400_4628000	14_ReprPCWk
chr1_109755200_109755800	7_Enh
chr7_130594800_130596200	2_TssAFlnk
chr10_18845400_18848800	4_Tx
chr15_38921000_38943800	15_Quies
chr11_71117200_71119400	13_ReprPC
chr11_75961200_75962200	9_Het
chr15_65186000_65186400	2_TssAFlnk
chr21_37204400_37212600	15_Quies
chr9_128191600_128198600	5_TxWk
chr19_35754800_35757000	4_Tx
chr5_171490600_171491200	7_Enh
chr19_17629200_17629800	7_Enh
chr4_95309600_95310000	7_Enh
chrX_124534600_124537000	5_TxWk
chr17_43142600_43149200	4_Tx
chr8_59323600_59324800	1_TssA
chr6_105585600_105589400	15_Quies
chr6_43892200_43894000	7_Enh
chr13_42459800_42477800	5_TxWk
chrX_16900200_16900600	2_TssAFlnk
chr2_180261600_180262800	9_Het
chr11_13470200_13470800	7_Enh
chr15_96900000_96901000	1_TssA
chr15_68178000_68178200	7_Enh
chr1_181123000_181125600	5_TxWk
chr11_95975800_95976000	2_TssAFlnk
chr2_55242800_55244400	5_TxWk
chr16_8058200_8059800	5_TxWk
chr7_5010800_5011400	7_Enh
chr11_33062200_33079000	15_Quies
chr14_74238400_74238800	2_TssAFlnk
chr11_72036000_72037800	7_Enh
chr20_35372800_35373000	2_TssAFlnk
chr7_129150000_129154800	13_ReprPC
chr1_53683400_53684600	4_Tx
chr1_181005000_181006200	2_TssAFlnk
chr10_72365400_72375600	15_Quies
chr11_57148800_57149600	5_TxWk
chr4_25511800_25577400	14_ReprPCWk
chr2_106411800_106412000	7_Enh
chr17_60155000_60156000	14_ReprPCWk
chr5_6107600_6109600	14_ReprPCWk
chr17_31255600_31255800	2_TssAFlnk
chr16_8045600_8046800	6_EnhG
chr18_43978800_43979200	7_Enh
chr19_57834200_57834400	1_TssA
chr10_102748800_102749800	6_EnhG
chr11_35747200_35750600	4_Tx
chr7_115139800_115140600	9_Het
chr11_126140000_126140400	3_TxFlnk
chr17_4714200_4736000	15_Quies
chr4_123670400_123671000	1_TssA
chr9_35117800_35140400	15_Quies
chr6_139899000_139907000	5_TxWk
chr12_54823600_54825200	5_TxWk
chrX_46122600_46303200	15_Quies
chr7_107230200_107232400	5_TxWk
chr22_27065200_27065600	5_TxWk
chr10_74309200_74311200	4_Tx
chr5_88225800_88226200	5_TxWk
chr1_110964400_110964800	7_Enh
chr10_101909400_101911400	5_TxWk
chr3_33844400_33844800	4_Tx
chr15_99506000_99506400	13_ReprPC
chr11_75896800_75899200	5_TxWk
chr6_50923600_50924000	7_Enh
chr6_47094200_47095200	7_Enh
chr7_128475000_128481600	4_Tx
chr10_75277000_75277800	3_TxFlnk
chr11_62517600_62518800	7_Enh
chr19_7566600_7569600	5_TxWk
chr8_62597200_62599800	7_Enh
chr3_171520400_171522400	7_Enh
chr2_57035600_57036400	9_Het
chr1_158610200_158612200	5_TxWk
chr15_91610800_91622200	14_ReprPCWk
chr20_49239600_49242600	5_TxWk
chr5_176450200_176450600	2_TssAFlnk
chr19_892400_894000	1_TssA
chr14_23492800_23493200	6_EnhG
chr11_64622400_64622800	2_TssAFlnk
chr4_151474800_151475400	8_ZNF/Rpts
chr14_93297000_93298000	6_EnhG
chr12_131958800_131959000	1_TssA
chr6_142066200_142093600	15_Quies
chr14_75534000_75534400	2_TssAFlnk
chr1_117562400_117564600	7_Enh
chr1_17865400_17865600	12_EnhBiv
chr1_17520000_17538200	14_ReprPCWk
chr14_65353400_65357400	5_TxWk
chr16_11251400_11251800	7_Enh
chr16_11690800_11691800	7_Enh
chr19_55411200_55415600	5_TxWk
chr1_35527000_35528000	15_Quies
chr8_130958000_130960200	7_Enh
chr14_93217600_93221400	5_TxWk
chr8_144107000_144107400	7_Enh
chr7_8420000_8421600	5_TxWk
chr1_5785400_5802800	15_Quies
chrX_64808000_64808800	2_TssAFlnk
chr7_76999600_77000400	13_ReprPC
chr13_115029400_115030600	5_TxWk
chrX_23687000_23688600	5_TxWk
chrX_86773400_86781000	15_Quies
chr6_170703000_170705200	4_Tx
chr17_62081000_62082000	4_Tx
chr18_19062600_19063200	5_TxWk
chr9_37522800_37523000	6_EnhG
chr11_96123400_96123800	2_TssAFlnk
chr19_1243200_1245000	2_TssAFlnk
chr8_37477600_37510400	14_ReprPCWk
chr4_178959000_178959400	1_TssA
chr2_101034400_101034800	2_TssAFlnk
chr3_144537400_144538000	9_Het
chr15_68177400_68178000	2_TssAFlnk
chr11_73179800_73180600	5_TxWk
chr2_242824600_242825600	2_TssAFlnk
chr19_51082000_51082200	7_Enh
chr2_173423400_173424200	6_EnhG
chr1_183444600_183444800	7_Enh
chr6_151328800_151330000	7_Enh
chr1_231325600_231328400	14_ReprPCWk
chr8_104384200_104384600	7_Enh
chr1_226904400_226905000	13_ReprPC
chr4_87938200_87938800	1_TssA
chr19_5333800_5334600	7_Enh
chr11_134164800_134170600	14_ReprPCWk
chr16_88627600_88628400	7_Enh
chr15_37306200_37307000	7_Enh
chr19_34964000_34965800	5_TxWk
chr6_22120600_22133400	15_Quies
chr8_54901600_54903800	6_EnhG
chr3_137833800_137834800	1_TssA
chr22_39190800_39233200	15_Quies
chr7_140475000_140476400	5_TxWk
chr6_7834400_7847400	14_ReprPCWk
chr19_49372800_49375200	5_TxWk
chr4_110934400_110934800	7_Enh
chr4_25330200_25340000	15_Quies
chrX_11417800_11418200	5_TxWk
chr2_215158200_215386400	15_Quies
chr3_50281000_50283000	5_TxWk
chr3_43818000_43826000	14_ReprPCWk
chr4_185521400_185521800	7_Enh
chr9_35113600_35113800	7_Enh
chr7_134150800_134154200	14_ReprPCWk
chr20_18525200_18528000	4_Tx
chr16_27481600_27482800	6_EnhG
chr19_6062400_6065000	7_Enh
chr5_135469800_135470200	2_TssAFlnk
chr3_130366000_130373200	15_Quies
chr1_110068400_110068600	12_EnhBiv
chr12_25091600_25092600	7_Enh
chr12_62656600_62657600	3_TxFlnk
chr4_152583600_152592600	14_ReprPCWk
chr14_53180600_53181600	4_Tx
chr6_161448600_161450000	6_EnhG
chr11_68189800_68196800	5_TxWk
chr20_61398400_61404200	15_Quies
chr6_14747200_14748000	15_Quies
chr10_47120600_47121400	14_ReprPCWk
chr6_157953000_157953600	5_TxWk
chr11_132410000_132410200	14_ReprPCWk
chr19_21236000_21237000	5_TxWk
chr1_231173200_231173400	2_TssAFlnk
chr7_71658800_71676200	15_Quies
chrX_40441000_40441400	7_Enh
chr21_34272000_34276600	14_ReprPCWk
chr19_418200_418800	13_ReprPC
chr6_79680400_79688200	5_TxWk
chr1_65838400_65839000	7_Enh
chr11_17577800_17590600	14_ReprPCWk
chr16_28959400_28961600	5_TxWk
chr5_114685200_114685600	7_Enh
chr6_45399400_45400800	5_TxWk
chr6_31714400_31715000	4_Tx
chr4_140217800_140218600	2_TssAFlnk
chr3_72280400_72282200	7_Enh
chr11_34130400_34170200	4_Tx
chr22_30672400_30673800	5_TxWk
chr16_14621000_14621400	7_Enh
chr10_99499400_99500600	6_EnhG
chr11_11438000_11455400	15_Quies
chr12_94537200_94539400	7_Enh
chr16_8152200_8153800	5_TxWk
chr8_101323200_101323400	7_Enh
chr2_37297800_37299800	4_Tx
chr21_46657800_46663400	14_ReprPCWk
chr17_73537800_73545000	15_Quies
chr3_142825600_142829400	15_Quies
chr12_114222600_114230200	15_Quies
chr2_10436600_10437200	5_TxWk
chr11_85859000_85860000	2_TssAFlnk
chr1_36810000_36811000	5_TxWk
chr3_185533000_185533200	1_TssA
chr1_224372600_224373200	3_TxFlnk
chr2_234383000_234383400	7_Enh
chr1_40781000_40781400	1_TssA
chr19_1357000_1363400	4_Tx
chr3_197289200_197303400	15_Quies
chr16_12472600_12479800	15_Quies
chr6_138240600_138241600	2_TssAFlnk
chr20_22450000_22452200	5_TxWk
chr17_53740400_53742200	7_Enh
chr1_11133200_11134000	5_TxWk
chr18_621400_621800	7_Enh
chr12_52295200_52295600	7_Enh
chr12_54057200_54059800	4_Tx
chr3_11555400_11556200	7_Enh
chr17_29824600_29827600	7_Enh
chr12_77456400_77457000	6_EnhG
chr6_13437200_13438200	7_Enh
chrX_71297000_71369000	14_ReprPCWk
chr1_227141600_227147400	15_Quies
chr5_111871600_111882400	15_Quies
chr3_196182200_196191200	15_Quies
chr20_49498000_49499200	7_Enh
chr1_10762600_10764000	13_ReprPC
chr16_8824600_8851800	14_ReprPCWk
chr1_36863800_36864200	2_TssAFlnk
chr10_32108200_32109400	7_Enh
chr12_25037400_25040200	5_TxWk
chr9_35659800_35660800	5_TxWk
chr10_134241600_134247800	15_Quies
chr2_186791200_186792000	9_Het
chr6_122929400_122930800	5_TxWk
chr7_5665000_5667000	6_EnhG
chr3_170405200_170405600	7_Enh
chr19_36607400_36607600	7_Enh
chr17_31053000_31059400	5_TxWk
chr2_198749200_198749400	2_TssAFlnk
chr1_230283400_230283800	6_EnhG
chr15_62986400_62990400	14_ReprPCWk
chr20_49503200_49505200	5_TxWk
chr2_119136600_119226200	15_Quies
chr2_28992200_28993200	7_Enh
chr17_27106400_27107400	5_TxWk
chr21_40132600_40133000	13_ReprPC
chr6_129828200_129828800	7_Enh
chr15_90406800_90408000	5_TxWk
chr5_86370200_86371200	7_Enh
chr10_79882200_79894000	15_Quies
chr7_131008800_131009000	7_Enh
chr15_90669000_90669600	5_TxWk
chr7_36401000_36404800	14_ReprPCWk
chr16_69422400_69430200	5_TxWk
chr11_4658600_4662800	14_ReprPCWk
chr2_170657600_170659000	6_EnhG
chr4_5053400_5083600	15_Quies
chr2_201513600_201515600	7_Enh
chr2_120300800_120301600	2_TssAFlnk
chr11_333400_333600	8_ZNF/Rpts
chr2_128578800_128587400	15_Quies
chrX_47443400_47444400	6_EnhG
chr11_86905400_86905600	1_TssA
chr11_85893800_85895000	2_TssAFlnk
chr6_31544800_31548200	5_TxWk
chr7_145494400_145495400	6_EnhG
chr5_130817200_130817400	6_EnhG
chr7_158960800_158963200	13_ReprPC
chr5_56975000_56975400	7_Enh
chr7_100719200_100719400	14_ReprPCWk
chr17_35837400_35843000	5_TxWk
chr10_22460200_22505800	15_Quies
chr10_14480200_14499800	14_ReprPCWk
chr16_29313800_29314400	7_Enh
chr11_3073400_3076800	6_EnhG
chr9_111698000_111699400	5_TxWk
chr22_29600400_29600600	2_TssAFlnk
chr2_162241200_162247400	4_Tx
chr3_196816200_196830000	5_TxWk
chr15_98539800_98541200	14_ReprPCWk
chr7_116489800_116492200	13_ReprPC
chrX_2666400_2697000	14_ReprPCWk
chr4_135813800_135814000	9_Het
chr1_235459200_235459600	2_TssAFlnk
chr5_156699000_156700800	7_Enh
chr6_169351600_169354400	14_ReprPCWk
chr16_88452800_88456400	13_ReprPC
chr1_49905200_49912200	15_Quies
chr6_2756800_2757000	15_Quies
chr22_32878600_32879000	2_TssAFlnk
chr16_1463800_1464200	2_TssAFlnk
chr4_160079600_160080000	7_Enh
chr17_26642600_26643600	7_Enh
chr9_130376400_130389200	5_TxWk
chr7_151381600_151384400	14_ReprPCWk
chr19_48664600_48667400	5_TxWk
chr18_51732800_51733400	7_Enh
chr8_132916200_132917800	1_TssA
chr19_8152200_8159000	15_Quies
chr10_67866600_67867400	9_Het
chr8_141727200_141727400	3_TxFlnk
chr2_62429200_62429400	3_TxFlnk
chr14_102315400_102315600	2_TssAFlnk
chr14_56066000_56066400	7_Enh
chr10_30893800_30895600	7_Enh
chr19_1751000_1751200	7_Enh
chr9_134196800_134197200	7_Enh
chr14_45367600_45367800	5_TxWk
chr11_58922400_58939000	15_Quies
chr14_39614400_39614800	7_Enh
chr4_87932000_87932200	7_Enh
chr8_91364400_91365200	4_Tx
chr17_52976000_52977000	7_Enh
chr19_41902200_41904600	1_TssA
chr17_55540600_55544600	5_TxWk
chr6_165946000_165947200	9_Het
chr1_228464200_228464400	2_TssAFlnk
chr13_111819600_111822000	4_Tx
chr6_144287000_144287200	5_TxWk
chr3_197881000_197884800	5_TxWk
chr6_34690200_34691600	7_Enh
chr10_13372400_13374400	4_Tx
chr8_80720000_80720800	7_Enh
chr1_9040600_9041400	13_ReprPC
chr8_108343800_108344200	2_TssAFlnk
chr6_106934600_106935800	15_Quies
chr12_57442000_57442200	7_Enh
chr15_43270400_43300600	5_TxWk
chr7_148893800_148894000	2_TssAFlnk
chr16_11075800_11078600	4_Tx
chr4_25408000_25411200	5_TxWk
chr6_140082200_140082400	7_Enh
chr16_75057400_75058000	5_TxWk
chr22_41934800_41935800	6_EnhG
chr1_157016600_157029200	15_Quies
chr19_34717200_34721000	4_Tx
chr11_46266000_46266600	2_TssAFlnk
chr17_40240000_40242000	5_TxWk
chr4_82678200_82678600	2_TssAFlnk
chr16_80978800_80979600	13_ReprPC
chr5_134037400_134043000	4_Tx
chr16_47711400_47722400	5_TxWk
chr16_81411800_81431000	5_TxWk
chr1_47065200_47066600	7_Enh
chr20_30449000_30449200	2_TssAFlnk
chr9_134910000_134910200	7_Enh
chr14_34901400_34901800	7_Enh
chr17_26380800_26381000	7_Enh
chr10_103490000_103490200	2_TssAFlnk
chr2_8815800_8816600	9_Het
chr2_109207000_109207800	3_TxFlnk
chr17_4222200_4234600	5_TxWk
chr2_220247000_220249800	5_TxWk
chr15_101569200_101594000	14_ReprPCWk
chr6_40093600_40093800	7_Enh
chr14_50248600_50249800	4_Tx
chr3_9863200_9867600	5_TxWk
chr4_89621800_89623800	5_TxWk
chr1_22188600_22190800	5_TxWk
chr2_48940600_48941200	7_Enh
chr21_21760800_21762000	7_Enh
chr2_109633200_109646800	14_ReprPCWk
chr13_77700200_77746400	5_TxWk
chr10_5008000_5011000	5_TxWk
chr15_27362800_27363600	4_Tx
chr11_86664000_86665200	7_Enh
chr7_140495000_140495400	4_Tx
chr10_124739800_124740400	1_TssA
chr10_95315200_95316400	5_TxWk
chr17_49116600_49117000	6_EnhG
chr10_75792400_75794400	6_EnhG
chr8_103120400_103120600	1_TssA
chr15_74361800_74392400	15_Quies
chr1_94482800_94483000	7_Enh
chr16_2264000_2266200	1_TssA
chr15_90805400_90805800	7_Enh
chr12_115717600_115734600	15_Quies
chr7_101722200_101723000	7_Enh
chr13_76601400_76602000	6_EnhG
chr2_219405000_219407000	4_Tx
chr22_19608600_19608800	11_BivFlnk
chr3_11269000_11277200	14_ReprPCWk
chr16_75685600_75686000	1_TssA
chr16_10971200_10973600	13_ReprPC
chr17_4740800_4741600	3_TxFlnk
chr16_89152000_89153200	13_ReprPC
chr18_54333200_54334600	7_Enh
chr12_121508200_121515600	15_Quies
chr13_111805200_111805400	2_TssAFlnk
chr14_97272400_97272800	6_EnhG
chr10_6047200_6047400	12_EnhBiv
chr4_4981800_4990800	14_ReprPCWk
chr4_26297600_26298000	14_ReprPCWk
chr1_245702000_245702200	12_EnhBiv
chr15_88288600_88289000	7_Enh
chr17_4911000_4934200	5_TxWk
chr6_35578800_35588800	4_Tx
chr2_223457400_223458200	4_Tx
chr14_31031000_31031800	5_TxWk
chr3_141697200_141699000	4_Tx
chr10_119131000_119131200	3_TxFlnk
chr1_158173600_158173800	7_Enh
chr15_70404200_70404400	2_TssAFlnk
chr21_44875000_44896000	14_ReprPCWk
chr14_100715800_100716000	7_Enh
chr13_99693800_99696200	7_Enh
chr19_33118600_33119600	6_EnhG
chr10_65174000_65175200	5_TxWk
chr17_65133000_65135800	4_Tx
chr3_33013800_33015000	2_TssAFlnk
chr10_67704400_67704800	15_Quies
chr5_33880200_33890800	14_ReprPCWk
chr1_247072800_247075200	4_Tx
chr7_138086800_138087000	7_Enh
chr11_36144200_36148600	7_Enh
chr1_8653400_8653600	5_TxWk
chr8_95561200_95561600	6_EnhG
chr19_10765800_10767400	3_TxFlnk
chr17_36810800_36812400	7_Enh
chr13_74709400_74710000	15_Quies
chr19_46184000_46184600	7_Enh
chr17_27943000_27943400	2_TssAFlnk
chr4_55551400_55561800	14_ReprPCWk
chr1_211530800_211533400	5_TxWk
chr2_100955600_100956800	7_Enh
chr20_1169200_1171400	7_Enh
chr4_159689800_159690800	1_TssA
chr5_124004200_124006800	7_Enh
chrX_130425600_130426400	7_Enh
chr17_63015400_63019400	5_TxWk
chr14_90774800_90775200	4_Tx
chr4_16146400_16159600	15_Quies
chr1_16447400_16448800	5_TxWk
chr1_1594600_1595000	7_Enh
chr6_147532600_147533800	3_TxFlnk
chr20_1260800_1261200	7_Enh
chr17_46046400_46046600	7_Enh
chr6_97337800_97338400	5_TxWk
chrX_107004000_107004800	14_ReprPCWk
chr20_37172200_37174200	5_TxWk
chr18_34050200_34053400	14_ReprPCWk
chr17_53796400_53799400	5_TxWk
chr3_101358200_101358800	1_TssA
chr1_16083000_16084800	13_ReprPC
chr12_132435800_132436200	2_TssAFlnk
chr12_94602200_94603200	7_Enh
chr3_47449000_47450600	4_Tx
chr7_30934200_30935000	5_TxWk
chr7_122773600_122781600	15_Quies
chr17_73422400_73422800	7_Enh
chr7_130626400_130626600	2_TssAFlnk
chr12_117302200_117302600	12_EnhBiv
chr2_161126000_161126200	7_Enh
chr5_37454000_37470800	15_Quies
chr1_49611000_49614200	15_Quies
chr6_35678000_35678400	7_Enh
chr19_45287600_45287800	7_Enh
chr14_76044200_76044400	1_TssA
chr1_95592200_95593200	6_EnhG
chr5_79092200_79096800	5_TxWk
chr3_32116600_32116800	7_Enh
chr5_141012000_141012400	6_EnhG
chr17_71088400_71089000	1_TssA
chr18_57005000_57007400	4_Tx
chr2_70542000_70542200	12_EnhBiv
chr3_196624200_196624600	6_EnhG
chr3_112362000_112362800	7_Enh
chr17_73257000_73258600	1_TssA
chr2_85152600_85153000	2_TssAFlnk
chr5_41291200_41293600	15_Quies
chr5_95226400_95232200	5_TxWk
chrX_117692800_117695000	6_EnhG
chr7_90467200_90469600	9_Het
chr19_36578800_36581800	4_Tx
chr7_157350200_157355000	14_ReprPCWk
chr13_92074200_92077000	15_Quies
chr1_90436800_90437200	5_TxWk
chr19_1113400_1114000	7_Enh
chr2_63278600_63278800	2_TssAFlnk
chr11_366800_368200	5_TxWk
chr16_55775800_55785400	15_Quies
chr7_102521000_102521600	4_Tx
chr10_14645600_14645800	2_TssAFlnk
chr2_159625200_159636800	15_Quies
chr1_31483400_31484800	5_TxWk
chr1_145000000_145001200	2_TssAFlnk
chr2_9192800_9193800	7_Enh
chr3_146249000_146254600	5_TxWk
chrX_88232200_88233000	9_Het
chr9_123959800_123960000	1_TssA
chr12_7848200_7848600	7_Enh
chr2_15655000_15655200	6_EnhG
chr2_9636600_9642800	4_Tx
chr2_85971200_85972800	13_ReprPC
chr8_125595800_125596000	2_TssAFlnk
chr5_42847400_42847600	7_Enh
chr2_220537400_220546600	15_Quies
chr11_117284000_117299800	14_ReprPCWk
chr17_42633200_42633800	2_TssAFlnk
chr7_32715800_32716400	7_Enh
chr12_93730800_93734600	5_TxWk
chr6_28741000_28741200	7_Enh
chr21_31125400_31133400	15_Quies
chr22_23586400_23589800	4_Tx
chr7_100964600_100965800	1_TssA
chr1_236688600_236689200	5_TxWk
chr13_111372000_111373600	4_Tx
chr7_151296400_151297800	13_ReprPC
chr1_55329600_55343800	4_Tx
chr1_172501000_172504000	1_TssA
chr16_85337600_85339600	7_Enh
chr10_102272000_102272400	7_Enh
chr7_11016200_11017600	5_TxWk
chr15_44589800_44593200	7_Enh
chr15_99236400_99241800	14_ReprPCWk
chr19_702600_703200	7_Enh
chr4_79538000_79538400	5_TxWk
chr6_37123000_37123600	2_TssAFlnk
chr17_26134800_26135400	7_Enh
chr7_132657600_132660000	4_Tx
chr2_206763200_206763800	7_Enh
chr4_144828400_144829200	7_Enh
chr19_11576200_11576600	5_TxWk
chr13_91642600_91644800	15_Quies
chr12_45570600_45571600	9_Het
chr11_15721200_15722000	7_Enh
chr7_140096200_140096400	7_Enh
chr8_95453000_95456800	5_TxWk
chr3_24510800_24519200	15_Quies
chr2_69618200_69637400	5_TxWk
chr7_154635400_154638000	13_ReprPC
chr17_29588600_29589600	4_Tx
chr12_57624200_57625200	2_TssAFlnk
chr2_65202200_65205000	7_Enh
chr2_27434400_27435800	1_TssA
chr17_58329800_58330400	4_Tx
chr22_31286600_31287000	4_Tx
chr2_109208600_109209200	2_TssAFlnk
chr5_150901200_150902000	13_ReprPC
chr16_70542200_70552000	4_Tx
chr12_112466000_112466600	5_TxWk
chr3_113777000_113790800	5_TxWk
chr14_102554600_102555200	2_TssAFlnk
chr6_14838200_14856600	15_Quies
chrX_30922600_30924800	5_TxWk
chr11_130164600_130165200	7_Enh
chr14_70083400_70089600	7_Enh
chr1_212070200_212070400	14_ReprPCWk
chr3_57774200_57775000	2_TssAFlnk
chr6_3248000_3248800	2_TssAFlnk
chr2_158696200_158698200	7_Enh
chr15_23083800_23084000	4_Tx
chr2_127498400_127503600	14_ReprPCWk
chr6_101330800_101339000	5_TxWk
chr5_32584800_32585000	7_Enh
chr8_120745600_120750400	5_TxWk
chr6_27064000_27064800	1_TssA
chr9_136480200_136512000	14_ReprPCWk
chr17_18884800_18886200	7_Enh
chr3_184470800_184474600	5_TxWk
chr15_67007600_67007800	4_Tx
chr3_100156600_100157000	7_Enh
chr19_11199200_11200000	2_TssAFlnk
chr11_18523200_18524400	4_Tx
chr3_99794600_99796600	7_Enh
chr5_125937800_125938000	7_Enh
chr22_40573400_40577000	1_TssA
chr14_77562800_77563200	7_Enh
chr7_129947000_129947600	14_ReprPCWk
chr7_72110200_72110600	7_Enh
chr11_43963200_43963600	2_TssAFlnk
chr17_72315200_72316800	14_ReprPCWk
chr2_56411800_56418800	14_ReprPCWk
chr1_1712400_1713800	7_Enh
chr16_24557600_24558400	4_Tx
chr8_38578600_38578800	12_EnhBiv
chr9_116328200_116328400	1_TssA
chr18_18516600_18517200	5_TxWk
chr4_111055600_111057800	5_TxWk
chr6_43545000_43545400	2_TssAFlnk
chr4_144169800_144170200	7_Enh
chr6_123035200_123035600	2_TssAFlnk
chr6_27572200_27572600	7_Enh
chr12_112809200_112810600	5_TxWk
chr19_8591800_8592000	2_TssAFlnk
chr15_80438200_80438600	7_Enh
chr4_87850800_87853600	5_TxWk
chr7_29892600_29892800	7_Enh
chr20_30309600_30311800	1_TssA
chr7_114405000_114420400	15_Quies
chr6_30915400_30916200	13_ReprPC
chr7_64975000_64975200	11_BivFlnk
chr16_432400_432800	2_TssAFlnk
chr18_33603000_33604600	5_TxWk
chr16_81591600_81593400	6_EnhG
chr12_96257400_96257800	6_EnhG
chr3_72149800_72151800	7_Enh
chr1_187041600_187042600	1_TssA
chr20_31975600_31977800	5_TxWk
chr3_88124600_88125400	2_TssAFlnk
chr5_2396400_2415200	15_Quies
chr22_22772400_22774000	14_ReprPCWk
chr2_206581200_206593600	15_Quies
chr10_69495600_69521200	15_Quies
chr1_6629800_6630000	14_ReprPCWk
chr20_6025000_6026400	5_TxWk
chr1_156154200_156154800	7_Enh
chrX_12889800_12907200	14_ReprPCWk
chr1_208196000_208197000	13_ReprPC
chr13_92272800_92276000	9_Het
