folder_name	encode_expt_accession	common_name	eid	rep_folder	encode_biosample_ids	rsem_quant_file	system	organ	cell_type	color	lab	sex	biosample_type	biosample_term_id	biosample_term_name	life_stage	age	age_units	treatments	description
ENCSR899SWV.Fetal_Kidney_Cortex.UW_Glass	ENCSR899SWV	Fetal_Kidney_Cortex	E247	GSM1059515	ENCBS448HVV	/mnt/data/integrative/rna/ENCSR899SWV.Fetal_Kidney_Cortex.UW_Glass/quant/rsem/GSM1059515/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	female	tissue	UBERON:0005270	renal cortex interstitium	fetal	120	day		Kidney renal cortex tissue from a healthy day 120 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR000AFA.Fetal_Kidney_Metanephros.CSHL_Gingeras	ENCSR000AFA	Fetal_Kidney_Metanephros	E249	ENCBS057RNA	ENCBS057RNA	/mnt/data/integrative/rna/ENCSR000AFA.Fetal_Kidney_Metanephros.CSHL_Gingeras/quant/rsem/ENCBS057RNA/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	CSHL_Gingeras	female	tissue	UBERON:0000081	metanephros	fetal	20	week		Human fetal kidney
ENCSR000AFA.Fetal_Kidney_Metanephros.CSHL_Gingeras	ENCSR000AFA	Fetal_Kidney_Metanephros	E249	ENCBS058RNA	ENCBS058RNA	/mnt/data/integrative/rna/ENCSR000AFA.Fetal_Kidney_Metanephros.CSHL_Gingeras/quant/rsem/ENCBS058RNA/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	CSHL_Gingeras	female	tissue	UBERON:0000081	metanephros	fetal	24	week		Human fetal kidney
ENCSR029FTY.Fetal_Kidney_Pelvis.UW_Glass	ENCSR029FTY	Fetal_Kidney_Pelvis	E248	GSM1059514	ENCBS055ULH	/mnt/data/integrative/rna/ENCSR029FTY.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059514/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018115	left renal pelvis	fetal	105	day		Left side kidney renal pelvic tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR160UAZ.Fetal_Kidney_Pelvis.UW_Glass	ENCSR160UAZ	Fetal_Kidney_Pelvis	E248	GSM1059503	ENCBS754ANY	/mnt/data/integrative/rna/ENCSR160UAZ.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059503/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018115	left renal pelvis	fetal	105	day		Left side kidney renal pelvic tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR204XBB.Fetal_Kidney_Pelvis.UW_Glass	ENCSR204XBB	Fetal_Kidney_Pelvis	E248	GSM1059527	ENCBS142XDW	/mnt/data/integrative/rna/ENCSR204XBB.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059527/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	female	tissue	UBERON:0001224	renal pelvis	fetal	105	day		Renal pelvic tissue from a healthy day 105 female fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR321ROU.Fetal_Kidney_Pelvis.UW_Glass	ENCSR321ROU	Fetal_Kidney_Pelvis	E248	GSM1059491	ENCBS257BTU	/mnt/data/integrative/rna/ENCSR321ROU.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059491/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018115	left renal pelvis	fetal	105	day		Left kidney renal pelvic primary tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR352GCS.Fetal_Kidney_Pelvis.UW_Glass	ENCSR352GCS	Fetal_Kidney_Pelvis	E248	GSM1059490	ENCBS935VKR	/mnt/data/integrative/rna/ENCSR352GCS.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059490/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018116	right renal pelvis	fetal	105	day		Right kidney renal pelvic tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR410DUZ.Fetal_Kidney_Pelvis.UW_Glass	ENCSR410DUZ	Fetal_Kidney_Pelvis	E248	GSM1059504	ENCBS226ZND	/mnt/data/integrative/rna/ENCSR410DUZ.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059504/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018115	left renal pelvis	fetal	120	day		Left side kidney renal pelvic tissue from a healthy day 120 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR424TSZ.Fetal_Kidney_Pelvis.UW_Glass	ENCSR424TSZ	Fetal_Kidney_Pelvis	E248	GSM1059524	ENCBS262QPN	/mnt/data/integrative/rna/ENCSR424TSZ.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059524/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0001224	renal pelvis	fetal	91	day		Kidney renal pelvis primary tissue from a healthy day 91 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR543TQW.Fetal_Kidney_Pelvis.UW_Glass	ENCSR543TQW	Fetal_Kidney_Pelvis	E248	GSM1059502	ENCBS855RFN	/mnt/data/integrative/rna/ENCSR543TQW.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059502/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018116	right renal pelvis	fetal	120	day		Rigt side kidney renal pelvic tissue from a healthy day 120 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR552YAE.Fetal_Kidney_Pelvis.UW_Glass	ENCSR552YAE	Fetal_Kidney_Pelvis	E248	GSM1059500	ENCBS145EYH	/mnt/data/integrative/rna/ENCSR552YAE.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059500/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018116	right renal pelvis	fetal	105	day		Rigt side kidney renal pelvic tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR928CEQ.Fetal_Kidney_Pelvis.UW_Glass	ENCSR928CEQ	Fetal_Kidney_Pelvis	E248	GSM1059501	ENCBS827OFK	/mnt/data/integrative/rna/ENCSR928CEQ.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059501/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0018116	right renal pelvis	fetal	105	day		Right side kidney renal pelvic tissue from a healthy day 105 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR929KRW.Fetal_Kidney_Pelvis.UW_Glass	ENCSR929KRW	Fetal_Kidney_Pelvis	E248	GSM1059493	ENCBS785KTZ	/mnt/data/integrative/rna/ENCSR929KRW.Fetal_Kidney_Pelvis.UW_Glass/quant/rsem/GSM1059493/Quant.genes.results	Urinary	Kidney	Kidney	#F1C232	UW_Glass	male	tissue	UBERON:0001224	renal pelvis	fetal	97	day		Kidney renal pelvic tissue from a healthy day 97 male fetus from Ian Glass of University of Washington, Congenital Defects Lab.
ENCSR971GPJ.HT-29_Colorectal_Adenocarcinoma_Cell_Line.CSHL_Gingeras	ENCSR971GPJ	HT-29_Colorectal_Adenocarcinoma_Cell_Line	E332	ENCBS604AAA	ENCBS604AAA	/mnt/data/integrative/rna/ENCSR971GPJ.HT-29_Colorectal_Adenocarcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS604AAA/Quant.genes.results	Gastrointestinal	Colorectal	Adenocarcinoma	#FF7850	CSHL_Gingeras	female	immortalized cell line	EFO:0001193	HT-29	adult	44	year		adenocarcinoma colon cells
ENCSR971GPJ.HT-29_Colorectal_Adenocarcinoma_Cell_Line.CSHL_Gingeras	ENCSR971GPJ	HT-29_Colorectal_Adenocarcinoma_Cell_Line	E332	ENCBS605AAA	ENCBS605AAA	/mnt/data/integrative/rna/ENCSR971GPJ.HT-29_Colorectal_Adenocarcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS605AAA/Quant.genes.results	Gastrointestinal	Colorectal	Adenocarcinoma	#FF7850	CSHL_Gingeras	female	immortalized cell line	EFO:0001193	HT-29	adult	44	year		adenocarcinoma colon cells
ENCSR000BYA.Ishikawa_Endometrial_Adenocarcinoma_Cell_Line.HAIB_Myers	ENCSR000BYA	Ishikawa_Endometrial_Adenocarcinoma_Cell_Line	E356	ENCBS743VIZ	ENCBS743VIZ	/mnt/data/integrative/rna/ENCSR000BYA.Ishikawa_Endometrial_Adenocarcinoma_Cell_Line.HAIB_Myers/quant/rsem/ENCBS743VIZ_1/Quant.genes.results	Reproductive	Endometrium	Adenocarcinoma	#FF7850	HAIB_Myers	female	immortalized cell line	EFO:0005718	Ishikawa	adult	39	year	CHEBI:28262	Endometrial adenocarcinoma Note: This cell line was previously mis-identified as ECC-1 (http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3432677/).
ENCSR000BYA.Ishikawa_Endometrial_Adenocarcinoma_Cell_Line.HAIB_Myers	ENCSR000BYA	Ishikawa_Endometrial_Adenocarcinoma_Cell_Line	E356	ENCBS743VIZ	ENCBS743VIZ	/mnt/data/integrative/rna/ENCSR000BYA.Ishikawa_Endometrial_Adenocarcinoma_Cell_Line.HAIB_Myers/quant/rsem/ENCBS743VIZ_2/Quant.genes.results	Reproductive	Endometrium	Adenocarcinoma	#FF7850	HAIB_Myers	female	immortalized cell line	EFO:0005718	Ishikawa	adult	39	year	CHEBI:28262	Endometrial adenocarcinoma Note: This cell line was previously mis-identified as ECC-1 (http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3432677/).
ENCSR000CPT.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CPT	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS102ENC	ENCBS102ENC	/mnt/data/integrative/rna/ENCSR000CPT.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS102ENC/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	CSHL_Gingeras	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		Whole cell fraction of MCF-7 mammary gland adenocarcinoma.
ENCSR000CPT.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CPT	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS567IJO	ENCBS567IJO	/mnt/data/integrative/rna/ENCSR000CPT.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS567IJO/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	CSHL_Gingeras	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		Whole cell fraction of MCF-7 mammary gland, adenocarcinoma.
ENCSR000CWQ.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.Caltech_Wold	ENCSR000CWQ	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS155VQC	ENCBS155VQC	/mnt/data/integrative/rna/ENCSR000CWQ.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS155VQC/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	Caltech_Wold	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		mammary gland, adenocarcinoma. (PMID: 4357757), newly promoted to tier 2: not in 2011 analysis
ENCSR000CWQ.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.Caltech_Wold	ENCSR000CWQ	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS254AYH	ENCBS254AYH	/mnt/data/integrative/rna/ENCSR000CWQ.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS254AYH/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	Caltech_Wold	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		mammary gland, adenocarcinoma. (PMID: 4357757), newly promoted to tier 2: not in 2011 analysis
ENCSR310FIS.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley	ENCSR310FIS	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS584TFV	ENCBS584TFV	/mnt/data/integrative/rna/ENCSR310FIS.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS584TFV/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	UConn_Graveley	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		RNA Evaluation MCF7 Long Poly-A+ from Graveley (MCF7-LZ-1)
ENCSR310FIS.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley	ENCSR310FIS	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS867ORK	ENCBS867ORK	/mnt/data/integrative/rna/ENCSR310FIS.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS867ORK/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	UConn_Graveley	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		RNA Evaluation MCF7 Long Poly-A+ from Graveley (MCF7-LZ-2)
ENCSR667JTA.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley	ENCSR667JTA	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS174OTK	ENCBS174OTK	/mnt/data/integrative/rna/ENCSR667JTA.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS174OTK/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	UConn_Graveley	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		RNA Evaluation MCF7 Long Total from Graveley (MCF7-2)
ENCSR667JTA.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley	ENCSR667JTA	MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line	E329	ENCBS328UKJ	ENCBS328UKJ	/mnt/data/integrative/rna/ENCSR667JTA.MCF-7_Mammary_Gland_Adenocarcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS328UKJ/Quant.genes.results	Breast	Gland	Adenocarcinoma	#FF7850	UConn_Graveley	female	immortalized cell line	EFO:0001203	MCF-7	adult	69	year		RNA Evaluation MCF7 Long Total from Graveley (MCF7-1)
ENCSR420NLC.PC-3_Prostate_Adenocarcinoma_Cell_Line.CSHL_Gingeras	ENCSR420NLC	PC-3_Prostate_Adenocarcinoma_Cell_Line	E347	ENCBS608AAA	ENCBS608AAA	/mnt/data/integrative/rna/ENCSR420NLC.PC-3_Prostate_Adenocarcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS608AAA/Quant.genes.results	Reproductive	Prostate	Adenocarcinoma	#FF7850	CSHL_Gingeras	male	immortalized cell line	EFO:0002074	PC-3	adult	62	year		prostate cancer cell line
ENCSR420NLC.PC-3_Prostate_Adenocarcinoma_Cell_Line.CSHL_Gingeras	ENCSR420NLC	PC-3_Prostate_Adenocarcinoma_Cell_Line	E347	ENCBS609AAA	ENCBS609AAA	/mnt/data/integrative/rna/ENCSR420NLC.PC-3_Prostate_Adenocarcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS609AAA/Quant.genes.results	Reproductive	Prostate	Adenocarcinoma	#FF7850	CSHL_Gingeras	male	immortalized cell line	EFO:0002074	PC-3	adult	62	year		prostate cancer cell line
ENCSR653DFZ.G401_Rhabdoid_Tumor.CSHL_Gingeras	ENCSR653DFZ	G401_Rhabdoid_Tumor	E338	ENCBS062JBT	ENCBS062JBT	/mnt/data/integrative/rna/ENCSR653DFZ.G401_Rhabdoid_Tumor.CSHL_Gingeras/quant/rsem/ENCBS062JBT/Quant.genes.results	Urinary	Kidney	Rhabdoid	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002179	G401	child	3	month		
ENCSR653DFZ.G401_Rhabdoid_Tumor.CSHL_Gingeras	ENCSR653DFZ	G401_Rhabdoid_Tumor	E338	ENCBS659PBH	ENCBS659PBH	/mnt/data/integrative/rna/ENCSR653DFZ.G401_Rhabdoid_Tumor.CSHL_Gingeras/quant/rsem/ENCBS659PBH/Quant.genes.results	Urinary	Kidney	Rhabdoid	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002179	G401	child	3	month		
ENCSR971KNW.MG-63_Osteosarcoma_Cell_Line.CSHL_Gingeras	ENCSR971KNW	MG-63_Osteosarcoma_Cell_Line	E305	ENCBS091SUW	ENCBS091SUW	/mnt/data/integrative/rna/ENCSR971KNW.MG-63_Osteosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS091SUW/Quant.genes.results	Musculoskeletal	Bone	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002234	MG63	child	14	year		
ENCSR971KNW.MG-63_Osteosarcoma_Cell_Line.CSHL_Gingeras	ENCSR971KNW	MG-63_Osteosarcoma_Cell_Line	E305	ENCBS462PMF	ENCBS462PMF	/mnt/data/integrative/rna/ENCSR971KNW.MG-63_Osteosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS462PMF/Quant.genes.results	Musculoskeletal	Bone	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002234	MG63	child	14	year		
ENCSR880EGO.SJSA1_Osteosarcoma_Cell_Line.CSHL_Gingeras	ENCSR880EGO	SJSA1_Osteosarcoma_Cell_Line	E306	ENCBS327EZG	ENCBS327EZG	/mnt/data/integrative/rna/ENCSR880EGO.SJSA1_Osteosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS327EZG/Quant.genes.results	Musculoskeletal	Bone	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002330	SJSA1	adult	19	year		
ENCSR880EGO.SJSA1_Osteosarcoma_Cell_Line.CSHL_Gingeras	ENCSR880EGO	SJSA1_Osteosarcoma_Cell_Line	E306	ENCBS489PLT	ENCBS489PLT	/mnt/data/integrative/rna/ENCSR880EGO.SJSA1_Osteosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS489PLT/Quant.genes.results	Musculoskeletal	Bone	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002330	SJSA1	adult	19	year		
ENCSR568YRP.SJCRH30_Rhabdomyosarcoma_Cell_Line.CSHL_Gingeras	ENCSR568YRP	SJCRH30_Rhabdomyosarcoma_Cell_Line	E310	ENCBS516AAA	ENCBS516AAA	/mnt/data/integrative/rna/ENCSR568YRP.SJCRH30_Rhabdomyosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS516AAA/Quant.genes.results	Musculoskeletal	Metastasis	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0005722	SJCRH30	unknown	17	year		This immortalized cell line was established from cells from the metastatic site of the bone marrow of a child with rhabdomyosarcoma
ENCSR568YRP.SJCRH30_Rhabdomyosarcoma_Cell_Line.CSHL_Gingeras	ENCSR568YRP	SJCRH30_Rhabdomyosarcoma_Cell_Line	E310	ENCBS517AAA	ENCBS517AAA	/mnt/data/integrative/rna/ENCSR568YRP.SJCRH30_Rhabdomyosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS517AAA/Quant.genes.results	Musculoskeletal	Metastasis	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0005722	SJCRH30	unknown	17	year		This immortalized cell line was established from cells from the metastatic site of the bone marrow of a child with rhabdomyosarcoma.
ENCSR535VTR.HT1080_Fibrosarcoma_Cell_Line.CSHL_Gingeras	ENCSR535VTR	HT1080_Fibrosarcoma_Cell_Line	E315	ENCBS512AAA	ENCBS512AAA	/mnt/data/integrative/rna/ENCSR535VTR.HT1080_Fibrosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS512AAA/Quant.genes.results	Musculoskeletal	Stromal	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002059	HT1080	adult	35	year		epithelial cell line derived from a fibrosarcoma, (PMID: 4132053), pseudo-diploid male with a modal chromosome number of 46, numerous chromosome abnormalities
ENCSR535VTR.HT1080_Fibrosarcoma_Cell_Line.CSHL_Gingeras	ENCSR535VTR	HT1080_Fibrosarcoma_Cell_Line	E315	ENCBS513AAA	ENCBS513AAA	/mnt/data/integrative/rna/ENCSR535VTR.HT1080_Fibrosarcoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS513AAA/Quant.genes.results	Musculoskeletal	Stromal	Sarcoma	#FF847A	CSHL_Gingeras	male	immortalized cell line	EFO:0002059	HT1080	adult	35	year		epithelial cell line derived from a fibrosarcoma, (PMID: 4132053), pseudo-diploid male with a modal chromosome number of 46, numerous chromosome abnormalities
ENCSR000CPR.HeLa-S3_Cervical_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CPR	HeLa-S3_Cervical_Carcinoma_Cell_Line	E117	ENCBS737AAA	ENCBS737AAA	/mnt/data/integrative/rna/ENCSR000CPR.HeLa-S3_Cervical_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS737AAA/Quant.genes.results	Reproductive	Cervix	Carcinoma	#FF8B48	CSHL_Gingeras	female	immortalized cell line	EFO:0002791	HeLa-S3	adult	31	year		Cervical adenocarcinoma
ENCSR000CPR.HeLa-S3_Cervical_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CPR	HeLa-S3_Cervical_Carcinoma_Cell_Line	E117	ENCBS740AAA	ENCBS740AAA	/mnt/data/integrative/rna/ENCSR000CPR.HeLa-S3_Cervical_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS740AAA/Quant.genes.results	Reproductive	Cervix	Carcinoma	#FF8B48	CSHL_Gingeras	female	immortalized cell line	EFO:0002791	HeLa-S3	adult	31	year		Cervical adenocarcinoma
ENCSR000EYQ.HeLa-S3_Cervical_Carcinoma_Cell_Line.Caltech_Wold	ENCSR000EYQ	HeLa-S3_Cervical_Carcinoma_Cell_Line	E117	ENCBS424JTA	ENCBS424JTA	/mnt/data/integrative/rna/ENCSR000EYQ.HeLa-S3_Cervical_Carcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS424JTA/Quant.genes.results	Reproductive	Cervix	Carcinoma	#FF8B48	Caltech_Wold	female	immortalized cell line	EFO:0002791	HeLa-S3	adult	31	year		Cervical adenocarcinoma
ENCSR000EYQ.HeLa-S3_Cervical_Carcinoma_Cell_Line.Caltech_Wold	ENCSR000EYQ	HeLa-S3_Cervical_Carcinoma_Cell_Line	E117	ENCBS580FYL	ENCBS580FYL	/mnt/data/integrative/rna/ENCSR000EYQ.HeLa-S3_Cervical_Carcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS580FYL/Quant.genes.results	Reproductive	Cervix	Carcinoma	#FF8B48	Caltech_Wold	female	immortalized cell line	EFO:0002791	HeLa-S3	adult	31	year		Cervical adenocarcinoma
ENCSR000CWM.HCT116_Colorectal_Carcinoma_Cell_Line.Caltech_Wold	ENCSR000CWM	HCT116_Colorectal_Carcinoma_Cell_Line	E333	ENCBS004UZY	ENCBS004UZY	/mnt/data/integrative/rna/ENCSR000CWM.HCT116_Colorectal_Carcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS004UZY/Quant.genes.results	Gastrointestinal	Colorectal	Carcinoma	#FF8B48	Caltech_Wold	male	immortalized cell line	EFO:0002824	HCT116	unknown	unknown			colorectal carcinoma (PMID: 7214343)
ENCSR000CWM.HCT116_Colorectal_Carcinoma_Cell_Line.Caltech_Wold	ENCSR000CWM	HCT116_Colorectal_Carcinoma_Cell_Line	E333	ENCBS009DQE	ENCBS009DQE	/mnt/data/integrative/rna/ENCSR000CWM.HCT116_Colorectal_Carcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS009DQE/Quant.genes.results	Gastrointestinal	Colorectal	Carcinoma	#FF8B48	Caltech_Wold	male	immortalized cell line	EFO:0002824	HCT116	unknown	unknown			colorectal carcinoma (PMID: 7214343)
ENCSR000BYE.T47D_Ductal_Carcinoma_Cell_Line.HAIB_Myers	ENCSR000BYE	T47D_Ductal_Carcinoma_Cell_Line		ENCBS624AAA	ENCBS624AAA	/mnt/data/integrative/rna/ENCSR000BYE.T47D_Ductal_Carcinoma_Cell_Line.HAIB_Myers/quant/rsem/ENCBS624AAA_1/Quant.genes.results	Breast	Gland	Carcinoma	#FF8B48	HAIB_Myers	female	immortalized cell line	EFO:0001247	T47D	adult	54	year	CHEBI:28262	epithelial cell line derived from a mammary ductal carcinoma.
ENCSR000BYE.T47D_Ductal_Carcinoma_Cell_Line.HAIB_Myers	ENCSR000BYE	T47D_Ductal_Carcinoma_Cell_Line		ENCBS624AAA	ENCBS624AAA	/mnt/data/integrative/rna/ENCSR000BYE.T47D_Ductal_Carcinoma_Cell_Line.HAIB_Myers/quant/rsem/ENCBS624AAA_2/Quant.genes.results	Breast	Gland	Carcinoma	#FF8B48	HAIB_Myers	female	immortalized cell line	EFO:0001247	T47D	adult	54	year	CHEBI:28262	epithelial cell line derived from a mammary ductal carcinoma.
ENCSR584JXD.Caki-2_Renal_Clear_Cell_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR584JXD	Caki-2_Renal_Clear_Cell_Carcinoma_Cell_Line	E336	ENCBS461KDA	ENCBS461KDA	/mnt/data/integrative/rna/ENCSR584JXD.Caki-2_Renal_Clear_Cell_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS461KDA/Quant.genes.results	Urinary	Kidney	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0002150	Caki2	adult	69	year		
ENCSR584JXD.Caki-2_Renal_Clear_Cell_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR584JXD	Caki-2_Renal_Clear_Cell_Carcinoma_Cell_Line	E336	ENCBS768KGZ	ENCBS768KGZ	/mnt/data/integrative/rna/ENCSR584JXD.Caki-2_Renal_Clear_Cell_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS768KGZ/Quant.genes.results	Urinary	Kidney	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0002150	Caki2	adult	69	year		
ENCSR000CPE.HepG2_Hepatocellular_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CPE	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS743AAA	ENCBS743AAA	/mnt/data/integrative/rna/ENCSR000CPE.HepG2_Hepatocellular_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS743AAA/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		hepatocellular carcinoma
